"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","안전관리 소메뉴 경로면 safety 그룹만 펼쳐진다","getInitiallyExpandedKeys","2026-08-07","passed","2026-08-07","","","",""
"","6","type O 응답 시 token 없이 응답을 반환한다","login API","2026-08-07","passed","2026-08-07","","","",""
"","695","필수 약관에 동의하지 않으면 제출 버튼이 비활성화된다","RegisterPage","2026-08-07","passed","2026-08-07","","","",""
"","57","회원가입 버튼을 클릭하면 /register로 이동한다","LoginPage","2026-08-07","passed","2026-08-07","","회원가입 이동","",""
"","137","전체 동의 체크박스를 클릭하면 약관 4개가 모두 체크된다","RegisterPage","2026-08-07","passed","2026-08-07","","","",""
"","0","EMAIL_RULE_MESSAGE는 규칙 안내 문구를 담고 있다","validationRules","2026-08-07","passed","2026-08-07","","","",""
"","240","입력 시 onChange가 호출된다","FormInput","2026-08-07","passed","2026-08-07","","","",""
"","0","64자를 초과하면 실패한다","validationRules","2026-08-07","passed","2026-08-07","","isValidPassword","",""
"","1","logout()은 sessionStorage의 accessToken을 제거한다","authStore","2026-08-07","passed","2026-08-07","","","",""
"","1386","이미 가입된 이메일이면 에러 메시지를 표시한다","RegisterPage","2026-08-07","passed","2026-08-07","","","",""
"","0","만료된 토큰이면 false를 반환한다","isAuthValid","2026-08-07","passed","2026-08-07","","","",""
"","5","토큰 없으면 401 에러를 던진다","withdraw API","2026-08-07","passed","2026-08-07","","","",""
"","0","logout()은 isLoggedIn을 false로 만든다","authStore","2026-08-07","passed","2026-08-07","","","",""
"","50","파일이 있으면 삭제 버튼이 렌더링되고, 클릭하면 onChange가 null로 호출된다","FormFileInput","2026-08-07","passed","2026-08-07","","","",""
"","6","실패 시 에러를 던진다","login API","2026-08-07","passed","2026-08-07","","","",""
"","3","message가 없으면 하단 문구를 렌더링하지 않는다","FormInput","2026-08-07","passed","2026-08-07","","","",""
"","4","기본 조회 시 첫 페이지(10건)와 전체 통계를 반환한다","item API","2026-08-07","passed","2026-08-07","","","",""
"","1","토큰이 없으면 false를 반환한다","isAuthValid","2026-08-07","passed","2026-08-07","","","",""
"","273","버튼 클릭 시 주소 선택 완료되면 onComplete로 주소를 전달한다","AddressSearchButton","2026-08-07","passed","2026-08-07","","","",""
"","0","숫자가 없으면 실패한다","validationRules","2026-08-07","passed","2026-08-07","","isValidPassword","",""
"","0","Date 객체도 입력받을 수 있다","formatDateTime","2026-08-07","passed","2026-08-07","","","",""
"","0","Date 객체도 입력받을 수 있다","formatDate","2026-08-07","passed","2026-08-07","","","",""
"","18","동시에 여러 번 호출해도 스크립트는 한 번만 추가된다","loadDaumPostcodeScript","2026-08-07","passed","2026-08-07","","","",""
"","0","공백/하이픈/따옴표가 포함되어도 통과한다","validationRules","2026-08-07","passed","2026-08-07","","isValidRepresentativeName","",""
"","0","빈 문자열은 실패한다","validationRules","2026-08-07","passed","2026-08-07","","isValidRepresentativeName","",""
"","5","네트워크 에러 시 사용자 친화적인 공통 메시지로 대체한다","api client","2026-08-07","passed","2026-08-07","","","",""
"","214","파일을 선택하면 onChange가 File 객체로 호출된다","FormFileInput","2026-08-07","passed","2026-08-07","","","",""
"","3","토큰 없으면 401 에러를 던진다","changePassword API","2026-08-07","passed","2026-08-07","","","",""
"","45","label과 input이 접근성 있게 연결되어 렌더링된다","FormInput","2026-08-07","passed","2026-08-07","","","",""
"","5","파일명 표시 input은 항상 disabled 상태라 사용자가 직접 수정할 수 없다","FormFileInput","2026-08-07","passed","2026-08-07","","","",""
"","7","모든 네비게이션 링크가 렌더링된다","Header","2026-08-07","passed","2026-08-07","","","",""
"","0","숫자가 포함되어도 통과한다 (공동대표 번호 표기 대응)","validationRules","2026-08-07","passed","2026-08-07","","isValidRepresentativeName","",""
"","73","현재 경로와 무관한 대메뉴는 초기에 접혀 있다","Sidebar","2026-08-07","passed","2026-08-07","","","",""
"","187","제목과 준비중 안내 문구를 렌더링한다","InstitutionLocationPage","2026-08-07","passed","2026-08-07","","","",""
"","0","JWT 형식이 아니면 false를 반환한다","isAuthValid","2026-08-07","passed","2026-08-07","","","",""
"","52","getIncomingItems가 실패하면 에러 메시지가 표시된다","ItemIncomingPendingPage","2026-08-07","passed","2026-08-07","","","",""
"","0","BUSINESS_NUMBER_RULE_MESSAGE는 규칙 안내 문구를 담고 있다","validationRules","2026-08-07","passed","2026-08-07","","","",""
"","1","윤년 2월을 처리한다","formatDate","2026-08-07","passed","2026-08-07","","","",""
"","110","검색어를 입력만 하고 검색 버튼을 누르지 않으면 필터링되지 않는다","DataTable","2026-08-07","passed","2026-08-07","","","",""
"","160","헤더와 전체 행을 렌더링한다 (기본 페이지 크기 50 — 12건이라 1페이지에 모두 표시)","DataTable","2026-08-07","passed","2026-08-07","","","",""
"","5","labelClassName을 지정하면 해당 클래스가 라벨에 적용된다 (전체 동의 강조 등)","FormCheckbox","2026-08-07","passed","2026-08-07","","","",""
"","473","제목과 물품 목록이 렌더링된다","ItemRegisterPage","2026-08-07","passed","2026-08-07","","","",""
"","49","상세주소를 입력하면 onAddressDetailChange가 호출된다","AddressField","2026-08-07","passed","2026-08-07","","","",""
"","380","Turnstile 토큰 없이 로그인 시도하면 에러 메시지가 표시된다","LoginPage","2026-08-07","passed","2026-08-07","","Turnstile (봇 차단)","",""
"","1","여러 번 호출해도 모두 동일하게 동작한다","requireAuth","2026-08-07","passed","2026-08-07","","","",""
"","1","JWT 형식이 아닌 토큰은 거부한다","requireAuth","2026-08-07","passed","2026-08-07","","","",""
"","1","만료된 JWT 토큰은 거부한다","requireAuth","2026-08-07","passed","2026-08-07","","","",""
"","6","file prop이 주어지면 파일명을 표시한다","FormFileInput","2026-08-07","passed","2026-08-07","","","",""
"","518","isOpen=true이면 모달이 렌더링된다","KetcherLoader","2026-08-07","passed","2026-08-07","","","",""
"","1","UTC 날짜시간을 KST YYYY.MM.DD HH:mm 형식으로 변환한다","formatDateTime","2026-08-07","passed","2026-08-07","","","",""
"","35","mode가 'view'이면 사업자등록증 파일 선택 버튼이 렌더링되지 않는다","BusinessRegistrationSection","2026-08-07","passed","2026-08-07","","","",""
"","5","에러 배열이 비어있으면 기본 에러 메시지를 사용한다","api client","2026-08-07","passed","2026-08-07","","","",""
"","438","홈 링크와 모든 대메뉴 버튼이 렌더링된다","Sidebar","2026-08-07","passed","2026-08-07","","","",""
"","188","업로드 버튼으로 파일을 선택하면 파일명이 표시된다","SafetyMsdsPage","2026-08-07","passed","2026-08-07","","","",""
"","181","클릭 시 반전된 checked 값으로 onChange가 호출된다","FormCheckbox","2026-08-07","passed","2026-08-07","","","",""
"","0","영문이 없으면 실패한다","validationRules","2026-08-07","passed","2026-08-07","","isValidPassword","",""
"","49","대표 주소 입력창은 항상 disabled 상태라 직접 수정할 수 없다","AddressField","2026-08-07","passed","2026-08-07","","","",""
"","5","성공 시 statusCode 200을 반환한다","signup API","2026-08-07","passed","2026-08-07","","","",""
"","2","현재 비밀번호가 틀리면 에러를 던진다","changePassword API","2026-08-07","passed","2026-08-07","","","",""
"","64","3칸이 각각 접근성 있게 렌더링된다","BusinessNumberInput","2026-08-07","passed","2026-08-07","","","",""
"","6","required가 true이면 라벨 옆에 필수 표시가 렌더링되고 label 접근성 텍스트는 그대로 유지된다","FormInput","2026-08-07","passed","2026-08-07","","","",""
"","5","각 칸은 maxLength(3/2/5)로 제한된다","BusinessNumberInput","2026-08-07","passed","2026-08-07","","","",""
"","28","스크립트가 없으면 head에 <script>를 추가하고 로드 성공 시 resolve한다","loadDaumPostcodeScript","2026-08-07","passed","2026-08-07","","","",""
"","59","이메일은 254자를 초과하여 입력할 수 없다 (RFC 5321 기준)","RegisterPage","2026-08-07","passed","2026-08-07","","","",""
"","0","한글 이름은 통과한다","validationRules","2026-08-07","passed","2026-08-07","","isValidRepresentativeName","",""
"","7","사업자등록 정보 필드가 요청 body에 포함된다","signup API","2026-08-07","passed","2026-08-07","","","",""
"","6","disabled가 true이면 3칸 모두 비활성화된다","BusinessNumberInput","2026-08-07","passed","2026-08-07","","","",""
"","333","각 칸에 입력한 값이 하이픈으로 합쳐져 onChange로 전달된다","BusinessNumberInput","2026-08-07","passed","2026-08-07","","","",""
"","3","중복 이메일로 가입하면 에러를 던진다","signup API","2026-08-07","passed","2026-08-07","","","",""
"","22","주소 선택 완료 시 도로명주소를 onComplete로 전달하고 상태가 idle로 돌아온다","useAddressSearch","2026-08-07","passed","2026-08-07","","","",""
"","577","제목과 컬럼, 샘플 데이터가 렌더링된다","SafetyMsdsPage","2026-08-07","passed","2026-08-07","","","",""
"","57","주소검색 버튼을 클릭하면 사업장 소재지가 자동으로 입력된다","BusinessRegistrationSection","2026-08-07","passed","2026-08-07","","","",""
"","3","accessToken이 없으면 redirect를 throw한다","requireAuth","2026-08-07","passed","2026-08-07","","","",""
"","1699","상세주소를 입력하면 사업장 소재지와 합쳐서 회원가입 요청에 포함된다","RegisterPage","2026-08-07","passed","2026-08-07","","","",""
"","66","label과 input이 접근성 있게 연결되어 렌더링된다","FormFileInput","2026-08-07","passed","2026-08-07","","","",""
"","0","영문 이름은 통과한다","validationRules","2026-08-07","passed","2026-08-07","","isValidRepresentativeName","",""
"","55","컬럼 헤더 경계를 드래그하면 해당 컬럼 너비가 변경된다","DataTable","2026-08-07","passed","2026-08-07","","","",""
"","1","토큰 삭제 후 다시 requireAuth를 호출하면 redirect된다","requireAuth","2026-08-07","passed","2026-08-07","","","",""
"","1250","핸드폰인증을 완료하지 않으면 제출 버튼이 비활성화된다","RegisterPage","2026-08-07","passed","2026-08-07","","","",""
"","2","PDF, JPG, PNG 파일은 통과한다","validationRules","2026-08-07","passed","2026-08-07","","isValidBusinessRegistrationFile","",""
"","5","파일 미선택 시 안내 문구를 표시한다","FormFileInput","2026-08-07","passed","2026-08-07","","","",""
"","8","message가 있으면 기본 색상(red)으로 렌더링된다","FormFileInput","2026-08-07","passed","2026-08-07","","","",""
"","234","ID 헤더를 클릭하면 오름차순, 다시 클릭하면 내림차순으로 정렬된다","DataTable","2026-08-07","passed","2026-08-07","","","",""
"","4","성공 시 statusCode 200을 반환한다","withdraw API","2026-08-07","passed","2026-08-07","","","",""
"","0","유효한 JWT 토큰이 있으면 true를 반환한다","isAuthValid","2026-08-07","passed","2026-08-07","","","",""
"","257","제목과 준비중 안내 문구를 렌더링한다","SafetyHazardousQuantityPage","2026-08-07","passed","2026-08-07","","","",""
"","15","mode가 'create'/'edit'이면 사업자등록증 라벨 옆에 필수 안내 문구가 표시된다","BusinessRegistrationSection","2026-08-07","passed","2026-08-07","","","",""
"","276","로그인 상태면 Logout 버튼을 보여준다","Header","2026-08-07","passed","2026-08-07","","","",""
"","253","폼 입력값이 유지된다","LoginPage","2026-08-07","passed","2026-08-07","","로그인 폼 (UI 및 입력)","",""
"","0","범위를 넘는 page를 요청하면 빈 배열을 반환하지만 statusCode는 200이다","item API","2026-08-07","passed","2026-08-07","","","",""
"","59","label과 checkbox가 접근성 있게 연결되어 렌더링된다","FormCheckbox","2026-08-07","passed","2026-08-07","","","",""
"","1","토큰이 없을 때마다 redirect가 호출된다","requireAuth","2026-08-07","passed","2026-08-07","","","",""
"","38","Logout 버튼 클릭 시 /login으로 이동한다","Header","2026-08-07","passed","2026-08-07","","","",""
"","199","검색어를 입력하고 검색 버튼을 누르면 일치하는 행만 표시된다","DataTable","2026-08-07","passed","2026-08-07","","","",""
"","17","label prop으로 버튼 문구를 바꿀 수 있다","AddressSearchButton","2026-08-07","passed","2026-08-07","","","",""
"","0","괄호·쉼표·마침표·가운뎃점·슬래시가 포함되어도 통과한다","validationRules","2026-08-07","passed","2026-08-07","","isValidRepresentativeName","",""
"","0","logout()은 accessToken 제거와 isLoggedIn을 동시에 처리한다","authStore","2026-08-07","passed","2026-08-07","","","",""
"","157","체크박스로 행을 선택하고, 전체 선택 체크박스로 모든 행을 선택할 수 있다","DataTable","2026-08-07","passed","2026-08-07","","","",""
"","2","roadAddress가 없으면 address를 onComplete로 전달한다","useAddressSearch","2026-08-07","passed","2026-08-07","","","",""
"","7","required가 true이면 라벨 옆에 필수 표시가 렌더링되고 label 접근성 텍스트는 그대로 유지된다","FormFileInput","2026-08-07","passed","2026-08-07","","","",""
"","1","redirect는 /login으로 이동시킨다","requireAuth","2026-08-07","passed","2026-08-07","","","",""
"","272","제목과 플레이스홀더 컬럼이 렌더링되고, 데이터가 없으면 안내 문구가 표시된다","SafetySpecialSubstancePage","2026-08-07","passed","2026-08-07","","","",""
"","61","Logout 버튼 클릭 시 isLoggedIn이 false가 된다","Header","2026-08-07","passed","2026-08-07","","","",""
"","70","확인 버튼 클릭 시 SMILES를 onConfirm으로 전달한다","KetcherLoader","2026-08-07","passed","2026-08-07","","","",""
"","5","disabled 시 주소검색 버튼이 렌더링되지 않는다","AddressField","2026-08-07","passed","2026-08-07","","","",""
"","587","비밀번호와 비밀번호 확인이 다르면 에러를 표시한다","RegisterPage","2026-08-07","passed","2026-08-07","","","",""
"","17","사업장 소재지 입력창은 주소검색으로만 채워지고 직접 수정할 수 없다","BusinessRegistrationSection","2026-08-07","passed","2026-08-07","","","",""
"","0","whitespace만 있으면 false를 반환한다","isAuthValid","2026-08-07","passed","2026-08-07","","","",""
"","0","BUSINESS_REGISTRATION_FILE_RULE_MESSAGE는 규칙 안내 문구를 담고 있다","validationRules","2026-08-07","passed","2026-08-07","","","",""
"","15","데이터가 없으면 안내 문구가 표시된다","DataTable","2026-08-07","passed","2026-08-07","","","",""
"","0","앞뒤 공백을 제거하고 2자 미만이면 실패한다","validationRules","2026-08-07","passed","2026-08-07","","isValidRepresentativeName","",""
"","359","""다음 페이지""/""마지막 페이지"" 아이콘 버튼으로 이동할 수 있다","DataTable","2026-08-07","passed","2026-08-07","","","",""
"","46","mode가 'view'이면 모든 필드가 비활성화된다","BusinessRegistrationSection","2026-08-07","passed","2026-08-07","","","",""
"","4","HTTP 에러 응답(401)을 처리한다","api client","2026-08-07","passed","2026-08-07","","","",""
"","0","UTC 15:00 → KST 다음날 00:00로 변환된다 (경계값)","formatDateTime","2026-08-07","passed","2026-08-07","","","",""
"","0","물품관리 소메뉴 경로면 items 그룹만 펼쳐진다","getInitiallyExpandedKeys","2026-08-07","passed","2026-08-07","","","",""
"","51","스크립트 로드에 실패하면 에러 문구를 표시한다","AddressSearchButton","2026-08-07","passed","2026-08-07","","","",""
"","3","statusCode가 200이 아니면 에러를 던진다","api client","2026-08-07","passed","2026-08-07","","","",""
"","50","숫자 이외의 문자는 필터링된다","BusinessNumberInput","2026-08-07","passed","2026-08-07","","","",""
"","8","message가 있으면 기본 색상(red)으로 렌더링된다","AddressField","2026-08-07","passed","2026-08-07","","","",""
"","0","@가 없으면 실패한다","validationRules","2026-08-07","passed","2026-08-07","","isValidEmail","",""
"","0","숫자·기호만으로는 실패한다 (한글/영문 미포함)","validationRules","2026-08-07","passed","2026-08-07","","isValidRepresentativeName","",""
"","31","isOpen=false이면 렌더링하지 않는다","KetcherLoader","2026-08-07","passed","2026-08-07","","","",""
"","37","SDK 호출 중 에러 메시지를 표시한다","IdentityVerificationButton","2026-08-07","passed","2026-08-07","","","",""
"","0","경계값 8자는 통과한다","validationRules","2026-08-07","passed","2026-08-07","","isValidPassword","",""
"","2","HTTP 에러 응답(500)을 처리한다","api client","2026-08-07","passed","2026-08-07","","","",""
"","9","기본 조회 시 전체 6건을 원래 순서대로 반환한다","itemIncoming API","2026-08-07","passed","2026-08-07","","","",""
"","184","제목과 준비중 안내 문구를 렌더링한다","InstitutionInfoPage","2026-08-07","passed","2026-08-07","","","",""
"","2","OTP 로그인 요청에 Authorization 헤더가 포함되지 않는다","otpLogin API","2026-08-07","passed","2026-08-07","","","",""
"","74","type T 응답 시 token을 포함한 응답을 반환한다","login API","2026-08-07","passed","2026-08-07","","","",""
"","0","8자 미만이면 실패한다","validationRules","2026-08-07","passed","2026-08-07","","isValidPassword","",""
"","34","Authorization 헤더에 sessionStorage 토큰을 자동으로 포함한다","api client","2026-08-07","passed","2026-08-07","","","",""
"","36","인증 중에는 버튼이 disabled 상태다","IdentityVerificationButton","2026-08-07","passed","2026-08-07","","","",""
"","105","핸드폰인증 라벨 옆에도 다른 필수 입력 항목처럼 필수 표시가 렌더링된다","RegisterPage","2026-08-07","passed","2026-08-07","","","",""
"","4","KPMFP 헤더가 요청에 포함된다","login API","2026-08-07","passed","2026-08-07","","","",""
"","3","올바른 형식의 이메일은 통과한다","validationRules","2026-08-07","passed","2026-08-07","","isValidEmail","",""
"","3","서버 오류 시 에러를 던진다","login API","2026-08-07","passed","2026-08-07","","","",""
"","0","sortBy/sortOrder로 오름차순 정렬된 결과를 반환한다","item API","2026-08-07","passed","2026-08-07","","","",""
"","0","빈 문자열은 실패한다","validationRules","2026-08-07","passed","2026-08-07","","isValidBusinessNumber","",""
"","45","파일이 없으면 삭제 버튼이 렌더링되지 않는다","FormFileInput","2026-08-07","passed","2026-08-07","","","",""
"","373","제목과 플레이스홀더 컬럼이 렌더링되고, 데이터가 없으면 안내 문구가 표시된다","SafetyHazardousChemicalPage","2026-08-07","passed","2026-08-07","","","",""
"","500","핸드폰인증을 완료하면 이름/휴대폰번호가 인증된 값으로 자동 입력되고 수정할 수 없다 (이메일은 제외)","RegisterPage","2026-08-07","passed","2026-08-07","","","",""
"","0","특수문자가 없으면 실패한다","validationRules","2026-08-07","passed","2026-08-07","","isValidPassword","",""
"","5","disabled 시 상세주소 입력창도 잠긴다","AddressField","2026-08-07","passed","2026-08-07","","","",""
"","1504","사업자등록증을 첨부하지 않으면 제출 버튼이 비활성화된다","RegisterPage","2026-08-07","passed","2026-08-07","","","",""
"","204","""다음 페이지"" 클릭 시 getItems가 다음 page로 재호출된다","ItemRegisterPage","2026-08-07","passed","2026-08-07","","","",""
"","339","필수 필드를 입력하지 않으면 제출 버튼이 비활성화된다","RegisterPage","2026-08-07","passed","2026-08-07","","","",""
"","3","messageColor를 지정하면 해당 색상 클래스가 적용된다","FormInput","2026-08-07","passed","2026-08-07","","","",""
"","3","OTP 만료 시 에러를 던진다","otpLogin API","2026-08-07","passed","2026-08-07","","","",""
"","14","mode가 'view'이면 주소검색 버튼이 렌더링되지 않는다","BusinessRegistrationSection","2026-08-07","passed","2026-08-07","","","",""
"","0","50자를 초과하면 실패한다","validationRules","2026-08-07","passed","2026-08-07","","isValidRepresentativeName","",""
"","700","Turnstile 인증 성공 시 에러 메시지가 표시되지 않는다","LoginPage","2026-08-07","passed","2026-08-07","","Turnstile (봇 차단)","",""
"","51","주소를 선택하지 않고 팝업을 닫으면 버튼이 다시 클릭 가능한 상태로 돌아온다","AddressSearchButton","2026-08-07","passed","2026-08-07","","","",""
"","4","disabled가 true이면 checkbox가 비활성화된다","FormCheckbox","2026-08-07","passed","2026-08-07","","","",""
"","1","월/일 경계값을 처리한다 (월 말일)","formatDate","2026-08-07","passed","2026-08-07","","","",""
"","0","UTC 12:30 → KST 21:30 (시간 변환)","formatDateTime","2026-08-07","passed","2026-08-07","","","",""
"","8","상세주소는 별도 라벨 텍스트 없이 aria-label로만 접근할 수 있다","AddressField","2026-08-07","passed","2026-08-07","","","",""
